,precio_compra,precio_compra_por_m2,cee,balcon,armarios_empotrados,jardin,zonas_verdes,estacionamiento,pileta,trastero,terraza,tipo_inmueble,accesible,exterior,bajo,necesita_reforma,habitaciones,ubicacion,annio_construccion,piso,metros_cuadrados,bannos,zona,latitud,longitud
17208,195000,4333,en trámite,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,True,2,"Prosperidad, Madrid",1945.0,2,45.0,1.0,este,40.443946,-3.6701659
17209,240000,5333,en trámite,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,2,"Prosperidad, Madrid",1922.0,2,45.0,1.0,este,40.443946,-3.6701659
17210,740000,4901,en trámite,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,4,"Prosperidad, Madrid",1969.0,8,151.0,3.0,este,40.443946,-3.6701659
17211,166000,6640,en trámite,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,True,0,"Prosperidad, Madrid",1965.0,6,25.0,1.0,este,40.443946,-3.6701659
17212,975000,5478,en trámite,True,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,3,"Prosperidad, Madrid",1969.0,7,178.0,3.0,este,40.443946,-3.6701659
17213,270000,5094,G,False,True,False,False,False,True,True,False,HouseType 1: Pisos,False,False,False,False,1,"Prosperidad, Madrid",1999.0,2,53.0,1.0,este,40.443946,-3.6701659
17214,270000,5094,E,False,True,False,False,False,True,True,False,HouseType 1: Pisos,True,False,False,False,1,"Prosperidad, Madrid",1969.0,2,53.0,1.0,este,40.443946,-3.6701659
17215,370000,4405,B,False,True,False,False,False,False,False,False,HouseType 1: Pisos,True,False,False,False,3,"Prosperidad, Madrid",1969.0,1,84.0,1.0,este,40.443946,-3.6701659
17216,360000,4286,B,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,3,"Prosperidad, Madrid",1969.0,1,84.0,1.0,este,40.443946,-3.6701659
17217,330000,3929,en trámite,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,True,3,"Prosperidad, Madrid",1964.0,2,84.0,1.0,este,40.443946,-3.6701659
17218,610000,4357,en trámite,False,True,False,False,False,False,False,False,HouseType 1: Pisos,True,False,False,False,3,"Prosperidad, Madrid",1967.0,7,140.0,2.0,este,40.443946,-3.6701659
17219,610000,4357,no indicado,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,3,"Prosperidad, Madrid",1969.0,7,140.0,2.0,este,40.443946,-3.6701659
17220,550000,3929,no indicado,False,False,False,False,True,False,False,False,HouseType 1: Pisos,False,False,False,True,5,"Prosperidad, Madrid",1964.0,5,140.0,4.0,este,40.443946,-3.6701659
17221,610000,4357,en trámite,False,True,False,False,False,False,False,True,HouseType 1: Pisos,True,False,False,False,4,"Prosperidad, Madrid",1972.0,5,140.0,2.0,este,40.443946,-3.6701659
17222,550000,3929,no indicado,False,True,False,False,True,False,False,False,HouseType 1: Pisos,False,False,False,True,5,"Prosperidad, Madrid",1964.0,5,140.0,4.0,este,40.443946,-3.6701659
17223,610000,4357,en trámite,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,3,"Prosperidad, Madrid",1969.0,7,140.0,2.0,este,40.443946,-3.6701659
17224,610000,4357,E,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,3,"Prosperidad, Madrid",1969.0,7,140.0,2.0,este,40.443946,-3.6701659
17225,796000,4523,G,False,True,False,False,True,False,False,False,HouseType 1: Pisos,False,False,False,True,4,"Prosperidad, Madrid",1989.0,4,176.0,3.0,este,40.443946,-3.6701659
17226,640000,4961,en trámite,False,True,False,False,False,False,False,True,HouseType 5: Áticos,False,False,False,False,2,"Prosperidad, Madrid",1970.0,6,129.0,1.0,este,40.443946,-3.6701659
17227,675000,4383,no indicado,False,False,False,False,False,True,False,True,HouseType 1: Pisos,False,False,True,False,3,"Prosperidad, Madrid",1969.0,Sótano interior,154.0,3.0,este,40.443946,-3.6701659
17228,699000,4755,no indicado,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,3,"Prosperidad, Madrid",1969.0,1,147.0,2.0,este,40.443946,-3.6701659
17229,945000,6429,no indicado,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,3,"Prosperidad, Madrid",1969.0,5,147.0,2.0,este,40.443946,-3.6701659
17230,960000,6531,no indicado,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,3,"Prosperidad, Madrid",1969.0,6,147.0,2.0,este,40.443946,-3.6701659
17231,975000,6633,no indicado,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,3,"Prosperidad, Madrid",1969.0,7,147.0,2.0,este,40.443946,-3.6701659
17232,920000,6259,no indicado,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,3,"Prosperidad, Madrid",1969.0,3,147.0,2.0,este,40.443946,-3.6701659
17233,930000,6327,no indicado,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,3,"Prosperidad, Madrid",1969.0,4,147.0,2.0,este,40.443946,-3.6701659
17234,710000,3797,en trámite,True,True,False,False,True,False,False,False,HouseType 1: Pisos,False,False,False,False,4,"Prosperidad, Madrid",1970.0,2,187.0,3.0,este,40.443946,-3.6701659
17235,630000,3889,E,False,True,False,False,False,False,False,True,HouseType 1: Pisos,True,False,False,True,4,"Prosperidad, Madrid",1964.0,5,162.0,2.0,este,40.443946,-3.6701659
17236,509000,3535,E,False,True,False,False,False,False,False,False,HouseType 1: Pisos,True,False,False,True,3,"Prosperidad, Madrid",1964.0,3,144.0,2.0,este,40.443946,-3.6701659
17237,543000,4114,en trámite,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,True,4,"Prosperidad, Madrid",1976.0,5,132.0,2.0,este,40.443946,-3.6701659
17238,610000,4621,C,False,True,False,False,True,False,False,True,HouseType 1: Pisos,False,False,False,False,4,"Prosperidad, Madrid",1976.0,3,132.0,2.0,este,40.443946,-3.6701659
17239,640000,3743,en trámite,False,True,False,False,False,False,False,True,HouseType 5: Áticos,False,False,False,False,2,"Prosperidad, Madrid",1970.0,6,171.0,1.0,este,40.443946,-3.6701659
17240,495000,3867,en trámite,False,True,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,4,"Prosperidad, Madrid",1969.0,1,128.0,3.0,este,40.443946,-3.6701659
17241,205000,5125,en trámite,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,2,"Prosperidad, Madrid",1969.0,3,40.0,1.0,este,40.443946,-3.6701659
17242,1100000,7383,no indicado,False,False,False,False,False,False,False,True,HouseType 5: Áticos,False,False,False,False,3,"Prosperidad, Madrid",1969.0,8,149.0,2.0,este,40.443946,-3.6701659
17243,560000,3862,en trámite,False,True,False,False,False,False,False,True,HouseType 1: Pisos,True,False,False,False,4,"Prosperidad, Madrid",1976.0,1,145.0,2.0,este,40.443946,-3.6701659
17244,560000,3862,en trámite,False,False,False,False,False,False,False,False,HouseType 1: Pisos,True,False,False,False,4,"Prosperidad, Madrid",1976.0,1,145.0,2.0,este,40.443946,-3.6701659
17245,595000,4281,B,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,3,"Prosperidad, Madrid",1969.0,2,139.0,2.0,este,40.443946,-3.6701659
17246,595000,4281,D,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,3,"Prosperidad, Madrid",1969.0,2,139.0,2.0,este,40.443946,-3.6701659
17247,595000,4281,C,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,3,"Prosperidad, Madrid",1969.0,2,139.0,2.0,este,40.443946,-3.6701659
17248,595000,4281,C,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,3,"Prosperidad, Madrid",1969.0,2,139.0,2.0,este,40.443946,-3.6701659
17249,172000,4410,A,False,False,False,False,False,False,False,False,HouseType 1: Pisos,True,False,False,False,1,"Prosperidad, Madrid",1969.0,Bajo,39.0,1.0,este,40.443946,-3.6701659
17250,699000,4342,en trámite,False,True,False,False,False,False,True,False,HouseType 1: Pisos,True,False,False,False,4,"Prosperidad, Madrid",1969.0,8,161.0,3.0,este,40.443946,-3.6701659
17251,1200000,7453,no indicado,False,False,False,False,False,False,False,True,HouseType 5: Áticos,False,False,False,False,3,"Prosperidad, Madrid",1969.0,8,161.0,2.0,este,40.443946,-3.6701659
17252,850000,4337,no indicado,False,False,False,False,False,True,False,True,HouseType 1: Pisos,False,False,True,False,4,"Prosperidad, Madrid",1969.0,Sótano interior,196.0,4.0,este,40.443946,-3.6701659
17253,279000,6065,B,False,True,False,False,False,False,False,False,HouseType 1: Pisos,True,False,False,False,1,"Prosperidad, Madrid",1969.0,5,46.0,1.0,este,40.443946,-3.6701659
17254,269000,5848,en trámite,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,1,"Prosperidad, Madrid",1969.0,5,46.0,1.0,este,40.443946,-3.6701659
17255,1100000,3667,E,True,True,False,False,True,False,True,True,HouseType 1: Pisos,True,False,False,True,5,"Prosperidad, Madrid",1974.0,1,300.0,3.0,este,40.443946,-3.6701659
17256,575000,4259,en trámite,False,True,False,False,True,False,False,True,HouseType 1: Pisos,False,False,False,True,4,"Prosperidad, Madrid",1976.0,3,135.0,2.0,este,40.443946,-3.6701659
17257,785000,5815,en trámite,True,True,False,False,False,False,True,False,HouseType 1: Pisos,False,False,False,False,4,"Prosperidad, Madrid",1969.0,4,135.0,3.0,este,40.443946,-3.6701659
17258,448000,3319,no indicado,False,False,False,False,False,False,False,True,HouseType 4: Dúplex,False,False,False,False,1,"Prosperidad, Madrid",1969.0,3,135.0,1.0,este,40.443946,-3.6701659
17259,695000,5148,E,True,True,False,True,True,True,False,True,HouseType 1: Pisos,True,False,False,False,4,"Prosperidad, Madrid",1987.0,1,135.0,2.0,este,40.443946,-3.6701659
17260,199000,5378,en trámite,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,1,"Prosperidad, Madrid",1969.0,4,37.0,1.0,este,40.443946,-3.6701659
17261,850000,5822,en trámite,False,True,False,False,False,False,False,True,HouseType 1: Pisos,True,False,False,True,4,"Prosperidad, Madrid",1970.0,1,146.0,1.0,este,40.443946,-3.6701659
17262,579000,3966,en trámite,False,True,False,False,True,False,False,True,HouseType 1: Pisos,False,False,False,True,4,"Prosperidad, Madrid",1970.0,3,146.0,2.0,este,40.443946,-3.6701659
17263,340000,2329,en trámite,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,True,False,True,5,"Prosperidad, Madrid",1964.0,Entreplanta exterior,146.0,2.0,este,40.443946,-3.6701659
17264,539000,3692,en trámite,False,True,False,False,True,False,False,False,HouseType 1: Pisos,False,False,False,True,4,"Prosperidad, Madrid",1970.0,5,146.0,2.0,este,40.443946,-3.6701659
17265,459900,3511,en trámite,False,True,False,False,False,False,False,True,HouseType 1: Pisos,True,False,False,True,3,"Prosperidad, Madrid",1965.0,5,131.0,2.0,este,40.443946,-3.6701659
17266,459900,3511,en trámite,False,True,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,3,"Prosperidad, Madrid",1965.0,5,131.0,2.0,este,40.443946,-3.6701659
17267,460000,3511,en trámite,False,True,False,False,False,False,False,False,HouseType 1: Pisos,True,False,False,True,3,"Prosperidad, Madrid",1965.0,5,131.0,2.0,este,40.443946,-3.6701659
17268,459900,3511,en trámite,False,True,False,False,False,False,False,True,HouseType 1: Pisos,True,False,False,True,3,"Prosperidad, Madrid",1965.0,5,131.0,2.0,este,40.443946,-3.6701659
17269,460000,3511,en trámite,False,True,False,False,False,False,False,False,HouseType 1: Pisos,True,False,False,False,3,"Prosperidad, Madrid",1969.0,5,131.0,2.0,este,40.443946,-3.6701659
17270,796000,4280,en trámite,False,True,False,False,True,False,False,False,HouseType 1: Pisos,False,False,False,True,4,"Prosperidad, Madrid",1979.0,4,186.0,3.0,este,40.443946,-3.6701659
17271,795000,4274,en trámite,False,True,False,True,False,False,False,True,HouseType 1: Pisos,False,False,False,True,4,"Prosperidad, Madrid",1979.0,4,186.0,3.0,este,40.443946,-3.6701659
17272,595000,2633,G,False,False,False,True,True,False,False,False,HouseType 1: Pisos,False,False,False,False,0,"Prosperidad, Madrid",1969.0,Bajo,226.0,2.0,este,40.443946,-3.6701659
17273,254000,7056,E,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,0,"Prosperidad, Madrid",1994.0,3,36.0,1.0,este,40.443946,-3.6701659
17274,1150000,5349,en trámite,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,3,"Prosperidad, Madrid",1969.0,Bajo,215.0,2.0,este,40.443946,-3.6701659
17275,1750000,5469,A,False,True,True,False,True,False,True,False,HouseType 2: Casa o chalet,False,False,True,False,5,"Prosperidad, Madrid",2019.0,Sótano interior,320.0,5.0,este,40.443946,-3.6701659
17276,749000,4280,en trámite,True,False,False,True,False,False,False,False,HouseType 1: Pisos,False,False,False,False,4,"Prosperidad, Madrid",1969.0,1,175.0,3.0,este,40.443946,-3.6701659
17277,595000,2490,en trámite,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,0,"Prosperidad, Madrid",1975.0,Bajo,239.0,2.0,este,40.443946,-3.6701659
17278,820000,3475,en trámite,False,False,False,False,True,True,True,True,HouseType 1: Pisos,False,False,False,True,4,"Prosperidad, Madrid",1964.0,3,236.0,3.0,este,40.443946,-3.6701659
17279,598000,4211,F,True,True,False,True,True,True,False,True,HouseType 1: Pisos,True,False,False,True,3,"Prosperidad, Madrid",1981.0,5,142.0,2.0,este,40.443946,-3.6701659
17280,1250000,3125,en trámite,False,True,False,True,True,True,True,True,HouseType 1: Pisos,False,False,False,True,6,"Prosperidad, Madrid",1964.0,1,400.0,4.0,este,40.443946,-3.6701659
17281,1290000,4962,E,False,True,False,False,True,False,True,True,HouseType 5: Áticos,False,False,False,True,3,"Prosperidad, Madrid",1970.0,5,260.0,4.0,este,40.443946,-3.6701659
17282,750000,4190,en trámite,False,True,False,False,False,False,True,False,HouseType 1: Pisos,True,False,False,False,3,"Prosperidad, Madrid",1969.0,4,179.0,2.0,este,40.443946,-3.6701659
17283,1150000,2602,E,False,True,False,False,True,True,True,True,HouseType 1: Pisos,False,False,False,True,5,"Prosperidad, Madrid",1968.0,1,442.0,5.0,este,40.443946,-3.6701659
17284,330000,5077,D,False,True,False,False,False,True,False,False,HouseType 1: Pisos,True,False,False,False,0,"Castilla, Madrid",1980.0,7,65.0,1.0,norte,40.4763551,-3.6800358
17285,222000,3415,en trámite,False,False,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,2,"Castilla, Madrid",1980.0,Bajo,65.0,1.0,norte,40.4763551,-3.6800358
17286,240000,3692,en trámite,True,True,False,False,False,False,True,True,HouseType 1: Pisos,False,False,False,False,2,"Castilla, Madrid",1980.0,4,65.0,1.0,norte,40.4763551,-3.6800358
17287,295500,4546,no indicado,True,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,2,"Castilla, Madrid",1954.0,2,65.0,1.0,norte,40.4763551,-3.6800358
17288,200000,2857,en trámite,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,1,"Castilla, Madrid",1980.0,1,70.0,1.0,norte,40.4763551,-3.6800358
17289,236000,3471,en trámite,False,False,False,False,False,False,True,True,HouseType 1: Pisos,False,False,False,True,2,"Castilla, Madrid",1954.0,2,68.0,1.0,norte,40.4763551,-3.6800358
17290,329000,4012,C,False,False,False,True,False,True,False,True,HouseType 1: Pisos,False,False,False,False,1,"Castilla, Madrid",1980.0,6,82.0,1.0,norte,40.4763551,-3.6800358
17291,329000,4012,D,False,True,False,False,False,True,False,True,HouseType 1: Pisos,True,False,False,False,1,"Castilla, Madrid",1980.0,6,82.0,1.0,norte,40.4763551,-3.6800358
17292,740000,5692,D,False,True,False,True,False,True,True,False,HouseType 1: Pisos,True,False,False,False,3,"Castilla, Madrid",2005.0,4,130.0,2.0,norte,40.4763551,-3.6800358
17293,398000,4422,no indicado,False,True,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,2,"Castilla, Madrid",1980.0,7,90.0,2.0,norte,40.4763551,-3.6800358
17294,300000,4225,no indicado,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,True,3,"Castilla, Madrid",1966.0,1,71.0,2.0,norte,40.4763551,-3.6800358
17295,350000,4930,D,False,True,False,False,False,False,True,True,HouseType 1: Pisos,True,False,False,False,2,"Castilla, Madrid",1961.0,8,71.0,1.0,norte,40.4763551,-3.6800358
17296,430000,6056,en trámite,False,True,False,True,True,True,False,False,HouseType 1: Pisos,False,False,False,False,1,"Castilla, Madrid",1981.0,1,71.0,1.0,norte,40.4763551,-3.6800358
17297,270000,4355,no indicado,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,2,"Castilla, Madrid",1980.0,2,62.0,1.0,norte,40.4763551,-3.6800358
17298,380000,3167,en trámite,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,3,"Castilla, Madrid",1980.0,6,120.0,2.0,norte,40.4763551,-3.6800358
17299,470000,3917,no indicado,False,True,False,True,True,True,False,False,HouseType 1: Pisos,True,False,False,False,3,"Castilla, Madrid",1985.0,3,120.0,2.0,norte,40.4763551,-3.6800358
17300,530000,4417,en trámite,False,True,False,True,True,True,False,False,HouseType 1: Pisos,False,False,False,False,3,"Castilla, Madrid",1986.0,1,120.0,2.0,norte,40.4763551,-3.6800358
17301,430000,5375,E,False,True,False,True,False,True,False,False,HouseType 1: Pisos,False,False,False,False,1,"Castilla, Madrid",1980.0,7,80.0,1.0,norte,40.4763551,-3.6800358
17302,385000,3738,no indicado,False,True,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,True,4,"Castilla, Madrid",1966.0,2,103.0,2.0,norte,40.4763551,-3.6800358
17303,249900,4628,en trámite,False,True,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,True,1,"Castilla, Madrid",1966.0,3,54.0,1.0,norte,40.4763551,-3.6800358
