folio,entidad,control,viv_sel,num_hog,hog_mud,n_ren_ele,cd,periodo,sexo,edad,nivel,anio,cond_activ,p1,p2,p3,p3_8esp,p4,p4_8esp,p5,p6,p6_8esp,p7,p8,p9,p10,p11,p11_8esp,p12_1,p12_2,p12_3,p12_4,p13,p13_8esp,p14,p14_8esp,p15,p16,p17,p18,p18_8esp,obs,tipracsem,actfis,factor,upm_dis,est_dis
13A204,16,40002,1,1,0,1,15,1122,2,56,7,5,1,2,1,8,POR LA PANDEMIA,0,,1,8,DINERO PARA PAGAR LA NATACIÓN,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,7782,325,4
13A204,16,40002,3,1,0,1,15,1122,2,59,7,4,1,1,0,0,,0,,0,0,,2,4,120,2,2,,1,0,0,0,3,,3,,3,1,1,0,,,480,11,7782,325,4
13A204,16,40002,4,1,0,2,15,1122,2,40,7,5,1,2,2,0,,5,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,27043,325,4
13A207,16,40011,4,1,1,2,15,1122,1,30,4,3,1,1,0,0,,0,,0,0,,3,6,60,1,2,,0,0,3,0,4,,7,,4,1,2,0,,,120,12,28154,326,4
13A207,16,40011,1,1,0,1,15,1122,1,44,7,5,1,1,0,0,,0,,0,0,,2,8,0,0,0,,0,0,0,0,0,,0,,0,0,0,3,,,0,13,12562,326,4
11A207,16,40039,1,1,0,2,15,1122,2,48,2,6,7,1,0,0,,0,,0,0,,2,4,30,1,1,,0,0,0,4,4,,6,,1,1,2,0,,,120,12,19734,327,2
11A207,16,40039,2,1,0,2,15,1122,2,68,2,4,7,2,1,3,,0,,1,8,MEJORAR DE SU SALUD,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,15999,327,2
11A207,16,40039,4,1,1,2,15,1122,2,43,99,,7,2,2,0,,5,,1,8,DINERO,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,14037,327,2
11A207,16,40039,3,1,0,1,15,1122,1,60,2,6,1,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,26463,327,2
12A218,16,40059,4,1,0,2,15,1122,2,20,6,2,6,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,18258,328,3
12A218,16,40059,2,1,0,1,15,1122,2,43,7,5,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,6291,328,3
12A218,16,40059,3,1,0,1,15,1122,2,70,7,4,1,1,0,0,,0,,0,0,,2,1,45,1,1,,0,0,3,0,4,,6,,2,1,1,0,,,315,11,21510,328,3
12B213,16,40097,3,1,0,1,15,1122,1,61,7,5,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,6602,329,3
12B213,16,40097,4,1,0,1,15,1122,2,45,7,5,7,1,0,0,,0,,0,0,,2,5,60,1,1,,0,2,0,0,4,,2,,4,1,1,0,,,180,11,13127,329,3
12B213,16,40097,2,1,0,1,15,1122,1,40,7,5,1,1,0,0,,0,,0,0,,2,1,60,1,1,,0,0,3,0,4,,7,,1,1,2,0,,,420,11,16647,329,3
11A204,16,40102,3,1,0,1,15,1122,1,90,0,,1,2,2,0,,3,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,20934,330,2
11A204,16,40102,1,1,0,1,15,1122,2,42,3,3,7,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,9696,330,2
11A204,16,40102,2,1,0,1,15,1122,1,52,2,6,1,2,1,6,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,38243,330,2
11A204,16,40102,4,1,0,2,15,1122,2,31,2,6,1,1,0,0,,0,,0,0,,2,5,60,1,5,,0,0,3,0,2,,7,,1,2,0,0,,,180,11,11439,330,2
11B211,16,40190,3,1,0,2,15,1122,2,48,3,3,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,29916,331,2
11B211,16,40190,2,1,0,2,15,1122,2,35,3,3,1,1,0,0,,0,,0,0,,2,3,40,1,1,,0,2,0,0,3,,7,,2,1,2,0,,,200,11,15960,331,2
11B211,16,40190,4,1,0,2,15,1122,2,55,0,,7,2,1,7,,0,,1,2,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,13779,331,2
11B211,16,40190,1,1,0,3,15,1122,1,23,4,3,6,1,0,0,,0,,0,0,,2,6,20,1,2,,1,0,0,0,3,,3,,3,2,0,0,,,40,12,38587,331,2
11A205,16,40232,4,1,0,1,15,1122,1,47,3,3,1,1,0,0,,0,,0,0,,2,1,90,1,2,,0,0,0,4,4,,1,,1,1,1,0,,,630,11,20628,332,2
11A205,16,40232,3,1,0,3,15,1122,1,18,3,3,1,1,0,0,,0,,0,0,,2,5,60,1,2,,0,2,0,0,4,,7,,1,2,0,0,,,180,11,33718,332,2
11A205,16,40232,2,1,0,2,15,1122,2,51,6,3,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,19606,332,2
12A205,16,40263,4,1,0,1,15,1122,1,44,7,5,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,10054,333,3
12A205,16,40263,2,1,0,1,15,1122,1,42,7,5,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,20107,333,3
12A205,16,40263,1,1,0,1,15,1122,1,40,4,3,1,1,0,0,,0,,0,0,,1,7,60,2,1,,1,0,0,0,1,,7,,3,1,1,0,,,60,12,20107,333,3
12A205,16,40263,3,1,0,2,15,1122,2,47,4,3,7,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,15855,333,3
12B211,16,40285,1,1,0,2,15,1122,2,47,4,3,7,1,0,0,,0,,0,0,,3,3,180,2,2,,1,0,0,0,4,,2,,2,1,1,0,,,900,11,30984,334,3
12B211,16,40285,2,1,0,3,15,1122,2,31,4,3,7,1,0,0,,0,,0,0,,2,3,70,1,1,,0,2,0,0,4,,6,,2,1,2,0,,,350,11,29253,334,3
12B212,16,40384,4,1,0,1,15,1122,1,55,7,4,1,1,0,0,,0,,0,0,,3,4,60,1,1,,0,0,3,0,4,,7,,1,1,3,0,,,240,11,20429,335,3
12B212,16,40384,1,1,0,1,15,1122,1,41,4,1,1,1,0,0,,0,,0,0,,2,5,30,1,1,,0,2,0,0,4,,6,,1,1,3,0,,,90,12,25759,335,3
12B212,16,40384,3,1,0,2,15,1122,2,56,6,3,1,1,0,0,,0,,0,0,,2,4,60,1,1,,1,0,0,0,3,,7,,2,1,1,0,,,240,11,37422,335,3
12A206,16,40391,1,1,0,3,15,1122,1,28,7,4,1,1,0,0,,0,,0,0,,1,2,60,1,2,,1,0,0,0,1,,7,,3,1,2,0,,,360,11,51062,336,3
12A206,16,40391,3,1,1,1,15,1122,1,30,7,5,1,1,0,0,,0,,0,0,,2,3,120,2,2,,0,2,0,0,4,,3,,1,2,0,0,,,600,11,12765,336,3
12A206,16,40391,2,1,0,1,15,1122,1,36,2,6,1,1,0,0,,0,,0,0,,1,5,60,1,2,,0,0,0,4,1,,7,,3,2,0,0,,,180,11,22785,336,3
11B213,17,40001,2,1,0,4,29,1122,1,28,3,3,1,1,0,0,,0,,0,0,,1,5,60,1,1,,0,0,3,0,1,,1,,3,1,1,0,,,180,11,52137,337,2
11B213,17,40001,3,1,0,2,29,1122,2,56,2,6,2,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,27038,337,2
12A207,17,40011,1,1,0,1,29,1122,1,33,7,5,1,1,0,0,,0,,0,0,,2,6,20,1,1,,0,0,3,0,4,,7,,1,2,0,0,,,40,12,3474,338,3
12A207,17,40011,2,1,0,2,29,1122,2,43,9,5,1,1,0,0,,0,,0,0,,2,6,25,1,5,,0,2,0,0,2,,7,,1,2,0,0,,,50,12,5217,338,3
12A207,17,40011,4,1,0,1,29,1122,1,54,3,3,1,1,0,0,,0,,0,0,,2,4,45,1,1,,0,2,0,0,4,,2,,1,2,0,0,,,180,11,2572,338,3
12A218,17,40030,2,1,0,1,29,1122,2,59,9,4,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,5210,339,3
12A218,17,40030,4,1,0,3,29,1122,1,35,3,3,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,28690,339,3
13B213,17,40067,4,1,0,4,29,1122,2,20,7,1,6,1,0,0,,0,,0,0,,2,6,30,1,5,,0,2,0,0,4,,6,,1,1,1,0,,,60,12,43221,340,4
13B213,17,40067,3,1,0,1,29,1122,2,62,3,2,7,1,0,0,,0,,0,0,,2,1,60,1,1,,0,2,0,0,4,,7,,1,1,2,0,,,420,11,8572,340,4
11A218,17,40126,1,1,0,2,29,1122,2,32,3,3,1,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,15365,341,2
11A218,17,40126,2,1,0,1,29,1122,1,61,2,6,1,2,1,1,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,6138,341,2
11A218,17,40126,3,1,0,4,29,1122,2,32,3,3,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,30730,341,2
11A218,17,40126,4,1,0,1,29,1122,1,55,4,2,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,12276,341,2
12A204,17,40133,4,1,0,1,29,1122,2,61,3,3,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,12480,342,3
12A204,17,40133,3,1,0,3,29,1122,1,22,7,1,6,1,0,0,,0,,0,0,,1,1,60,1,3,,0,2,0,0,1,,3,,3,1,2,0,,,420,11,34948,342,3
11A205,17,40168,3,1,0,1,29,1122,1,31,3,3,1,1,0,0,,0,,0,0,,1,5,60,1,1,,0,2,0,0,4,,7,,3,1,2,0,,,180,11,39510,343,2
11A205,17,40168,2,1,0,1,29,1122,1,90,0,,7,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,16012,343,2
11B211,17,40194,4,1,0,1,29,1122,1,32,7,4,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,21836,344,2
11B211,17,40194,2,1,0,1,29,1122,2,63,6,3,7,1,0,0,,0,,0,0,,2,4,30,2,5,,1,0,0,0,4,,7,,1,1,2,0,,,120,11,14155,344,2
11B211,17,40194,1,1,0,1,29,1122,1,59,4,3,7,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,38636,344,2
11B211,17,40194,3,1,0,2,29,1122,2,59,2,1,7,1,0,0,,0,,0,0,,2,8,0,0,0,,0,0,0,0,0,,0,,0,0,0,3,,,0,13,14155,344,2
11A205,17,40201,2,1,0,2,29,1122,2,46,4,3,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,46543,345,2
11A205,17,40201,4,1,0,1,29,1122,1,44,3,3,1,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,16864,345,2
11A205,17,40201,3,1,0,1,29,1122,1,84,0,,7,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,15317,345,2
12B211,17,40226,1,1,0,2,29,1122,2,49,7,5,1,2,2,0,,3,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,29047,346,3
12B211,17,40226,3,1,0,2,29,1122,2,67,2,4,7,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,17663,346,3
12B211,17,40226,4,1,0,1,29,1122,1,82,2,6,7,1,0,0,,0,,0,0,,2,6,60,1,1,,0,0,0,4,4,,7,,1,1,1,0,,,120,12,25094,346,3
12B211,17,40226,2,1,0,3,29,1122,2,19,4,3,6,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,33733,346,3
11A206,17,40297,4,1,0,4,29,1122,1,19,4,2,1,1,0,0,,0,,0,0,,2,1,15,1,1,,0,2,0,0,3,,7,,1,2,0,0,,,105,12,69063,347,2
11A206,17,40297,3,1,1,1,29,1122,1,26,3,3,1,1,0,0,,0,,0,0,,2,7,60,1,5,,1,0,0,0,1,,7,,1,2,0,0,,,60,12,28533,347,2
11A206,17,40297,2,1,0,1,29,1122,2,30,7,4,1,1,0,0,,0,,0,0,,2,3,30,1,1,,1,0,0,0,4,,7,,1,2,0,0,,,150,11,12638,347,2
11A206,17,40297,1,1,0,3,29,1122,2,19,4,2,6,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,46634,347,2
11A206,17,40327,4,1,0,1,29,1122,2,30,3,2,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,8584,348,2
11A206,17,40327,1,1,0,1,29,1122,1,61,3,3,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,6858,348,2
11A206,17,40327,2,1,0,2,29,1122,2,29,4,3,1,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,17167,348,2
11A206,17,40327,3,1,0,1,29,1122,2,60,3,3,1,2,1,2,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,12562,348,2
11B212,17,40384,4,1,0,4,29,1122,1,18,3,3,1,1,0,0,,0,,0,0,,1,7,60,2,1,,1,0,0,0,1,,7,,3,2,0,0,,,60,12,48826,349,2
11B212,17,40384,1,1,0,2,29,1122,1,54,3,3,1,2,1,2,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,14936,349,2
11B212,17,40384,3,1,0,3,29,1122,1,25,7,4,1,1,0,0,,0,,0,0,,3,4,120,1,2,,1,0,0,0,4,,7,,1,2,0,0,,,480,11,30258,349,2
11B212,17,40420,2,1,0,2,29,1122,2,28,3,3,1,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,29809,350,2
13A207,18,40044,3,1,0,1,27,1122,1,49,7,4,1,1,0,0,,0,,0,0,,2,3,60,1,1,,1,0,0,0,4,,7,,1,1,1,0,,,300,11,24703,351,4
13A207,18,40044,1,1,0,2,27,1122,2,29,7,5,1,2,1,3,,0,,1,2,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,19704,351,4
13A207,18,40044,2,1,0,2,27,1122,1,41,7,5,7,2,1,3,,0,,1,8,MEJORAR SU SALUD,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,29775,351,4
11B213,18,40067,3,1,0,1,27,1122,2,73,2,4,7,2,2,0,,9,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,20525,352,2
11B213,18,40067,4,1,0,1,27,1122,1,35,3,3,1,1,0,0,,0,,0,0,,1,7,60,2,1,,0,2,0,0,1,,2,,2,1,2,0,,,60,12,21403,352,2
11B213,18,40067,2,1,0,2,27,1122,2,37,3,3,1,2,1,5,,0,,1,8,FUERZA DE VOLUNTAD,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,18008,352,2
11B213,18,40067,1,1,0,1,27,1122,2,24,7,5,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,26133,352,2
11A204,18,40099,2,1,0,1,27,1122,1,24,3,3,1,1,0,0,,0,,0,0,,2,4,60,2,1,,1,0,0,0,3,,2,,1,1,2,0,,,240,11,39757,353,2
11A204,18,40099,1,1,0,2,27,1122,2,38,7,5,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,24667,353,2
11A204,18,40099,4,1,1,1,27,1122,1,23,7,2,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,13252,353,2
11A204,18,40099,3,1,0,2,27,1122,2,27,7,5,7,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,9700,353,2
11A218,18,40129,2,1,0,1,27,1122,1,56,2,6,8,1,0,0,,0,,0,0,,2,3,60,1,1,,1,0,0,0,4,,6,,2,1,3,0,,,300,11,18975,354,2
11A218,18,40129,4,1,0,4,27,1122,2,35,7,5,1,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,20130,354,2
11A218,18,40129,1,1,0,4,27,1122,1,29,7,5,1,1,0,0,,0,,0,0,,1,2,60,2,2,,0,0,3,0,4,,6,,1,1,1,0,,,360,11,8936,354,2
11A218,18,40129,3,1,0,4,27,1122,2,20,7,2,6,2,2,0,,7,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,38949,354,2
13A204,18,40134,3,1,0,1,27,1122,2,30,7,5,7,1,0,0,,0,,0,0,,2,7,120,2,2,,1,0,0,0,2,,7,,1,9,0,0,,,120,12,24115,355,4
13A204,18,40134,4,1,0,4,27,1122,2,54,3,3,1,2,2,0,,7,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,9579,355,4
13A204,18,40134,2,1,0,2,27,1122,2,39,4,3,7,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,10221,355,4
12B213,18,40135,4,1,0,2,27,1122,2,44,4,3,2,1,0,0,,0,,0,0,,2,5,20,1,1,,1,2,0,0,3,,7,,2,1,2,0,,,60,12,16242,356,3
12B213,18,40135,3,1,0,1,27,1122,2,69,8,4,8,1,0,0,,0,,0,0,,2,1,30,2,1,,0,0,0,4,2,,7,,1,2,0,0,,,210,11,9256,356,3
12B213,18,40135,2,1,0,1,27,1122,1,35,8,2,1,1,0,0,,0,,0,0,,2,7,180,1,1,,1,0,0,0,1,,3,,3,1,2,0,,,180,12,9652,356,3
12B213,18,40135,1,1,0,1,27,1122,1,48,99,,1,2,1,3,,0,,1,4,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,24023,356,3
11A207,18,40138,1,1,0,1,27,1122,2,59,4,1,1,2,1,2,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,8173,357,2
11A207,18,40138,4,1,0,1,27,1122,1,35,2,6,1,2,2,0,,7,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,22502,357,2
11A207,18,40138,3,1,0,2,27,1122,2,40,3,3,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,18933,357,2
11A207,18,40138,2,1,0,2,27,1122,2,57,2,4,7,1,0,0,,0,,0,0,,2,4,20,1,1,,1,0,0,0,4,,6,,2,2,0,0,,,80,12,16345,357,2
12A205,18,40163,2,1,0,2,27,1122,2,39,6,3,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,15827,358,3
12A205,18,40163,4,1,1,1,27,1122,1,42,3,3,1,2,1,2,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,18811,358,3
12A205,18,40163,3,1,0,3,27,1122,2,24,7,5,1,1,0,0,,0,,0,0,,2,2,45,2,2,,0,0,3,0,2,,2,,2,1,1,0,,,270,11,45933,358,3
12A205,18,40163,1,1,0,1,27,1122,2,55,7,5,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,6832,358,3
12B211,18,40253,4,1,0,1,27,1122,1,72,9,2,8,1,0,0,,0,,0,0,,2,3,55,1,2,,1,0,0,0,2,,1,,3,1,2,0,,,275,11,11321,359,3
12B211,18,40253,3,1,0,1,27,1122,2,82,0,,7,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,5977,359,3
12B211,18,40253,1,1,0,2,27,1122,2,48,4,3,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,24573,359,3
12B211,18,40253,2,1,0,1,27,1122,2,20,4,3,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,15219,359,3
12B212,18,40319,4,1,0,1,27,1122,2,52,3,3,8,1,0,0,,0,,0,0,,2,5,30,1,1,,1,0,0,0,4,,7,,1,1,1,0,,,90,12,12745,360,3
12B212,18,40319,2,1,0,3,27,1122,2,42,7,5,1,1,0,0,,0,,0,0,,2,4,40,1,1,,0,2,0,0,3,,7,,1,2,0,0,,,160,11,27199,360,3
12B212,18,40319,3,1,0,2,27,1122,2,66,3,1,1,1,0,0,,0,,0,0,,2,1,20,1,1,,1,0,0,0,4,,7,,1,1,1,0,,,140,12,23250,360,3
12B212,18,40319,1,1,0,5,27,1122,2,31,7,5,1,1,0,0,,0,,0,0,,2,4,60,1,1,,0,0,0,4,2,,7,,1,1,2,0,,,240,11,40111,360,3
12A206,18,40325,4,1,0,3,27,1122,1,58,4,3,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,11634,361,3
12A206,18,40325,1,1,0,1,27,1122,2,64,7,5,8,1,0,0,,0,,0,0,,2,4,30,1,1,,0,2,0,0,4,,6,,1,1,2,0,,,120,12,5328,361,3
12A206,18,40325,2,1,0,2,27,1122,2,60,9,2,8,1,0,0,,0,,0,0,,2,1,30,1,5,,1,0,0,0,4,,6,,1,2,0,0,,,210,11,10656,361,3
12A206,18,40325,3,1,0,1,27,1122,1,65,3,1,1,1,0,0,,0,,0,0,,2,1,30,2,1,,0,2,0,0,4,,1,,1,2,0,0,,,210,11,6662,361,3
11A218,18,40381,1,1,0,1,27,1122,1,64,2,6,8,1,0,0,,0,,0,0,,2,5,90,1,1,,0,0,0,4,4,,6,,1,2,0,0,,,270,11,13140,362,2
11A218,18,40381,4,1,0,1,27,1122,1,69,3,3,1,1,0,0,,0,,0,0,,2,3,30,1,1,,1,0,0,0,4,,6,,2,1,1,0,,,150,11,22573,362,2
11A218,18,40381,3,1,0,2,27,1122,2,45,7,4,1,1,0,0,,0,,0,0,,2,6,60,2,1,,0,2,0,0,2,,7,,3,1,9,0,,,120,12,13065,362,2
11A218,18,40381,2,1,0,1,27,1122,2,31,3,3,1,1,0,0,,0,,0,0,,2,7,30,1,1,,0,2,0,0,1,,7,,2,1,2,0,,,30,12,8223,362,2
13B213,19,40006,4,1,0,2,3,1122,1,66,4,2,8,1,0,0,,0,,0,0,,2,4,20,1,1,,1,0,0,0,4,,1,,1,1,2,0,,,80,12,42273,363,4
12A204,19,40007,4,1,0,1,3,1122,1,59,7,2,1,1,0,0,,0,,0,0,,2,4,40,1,1,,0,2,0,0,4,,2,,2,1,1,0,,,160,11,20513,364,3
12A204,19,40007,2,1,0,2,3,1122,2,65,5,6,1,2,1,2,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,33071,364,3
12A204,19,40007,1,1,0,1,3,1122,2,32,7,5,1,1,0,0,,0,,0,0,,2,4,40,1,1,,1,0,0,0,4,,7,,1,1,1,0,,,160,11,17116,364,3
12A204,19,40007,3,1,0,1,3,1122,2,52,7,6,1,1,0,0,,0,,0,0,,2,3,60,1,1,,1,0,0,0,4,,7,,1,1,2,0,,,300,11,20395,364,3
12A218,19,40041,4,1,0,1,3,1122,1,49,3,3,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,22205,365,3
12A218,19,40041,2,1,0,2,3,1122,2,35,7,4,1,2,2,0,,2,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,15013,365,3
12A218,19,40041,1,1,0,1,3,1122,2,56,6,2,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,6481,365,3
12A218,19,40041,3,1,0,3,3,1122,1,25,7,5,1,2,1,7,,0,,1,4,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,29991,365,3
13A218,19,40043,4,1,0,2,3,1122,2,70,6,3,7,1,0,0,,0,,0,0,,2,5,25,1,1,,1,0,0,0,4,,7,,2,1,1,0,,,75,12,24534,366,4
13A218,19,40043,3,1,0,2,3,1122,2,46,6,1,1,1,0,0,,0,,0,0,,2,4,30,1,2,,0,2,0,0,4,,7,,3,1,1,0,,,120,12,30261,366,4
13A218,19,40043,2,1,0,1,3,1122,1,30,7,5,1,1,0,0,,0,,0,0,,3,5,40,2,2,,0,0,3,0,2,,3,,3,1,1,0,,,120,11,43003,366,4
13A218,19,40043,1,1,0,1,3,1122,1,43,7,3,1,1,0,0,,0,,0,0,,1,4,45,2,2,,0,0,3,0,2,,3,,3,1,1,0,,,180,11,25584,366,4
11A218,19,40045,4,1,0,2,3,1122,2,37,4,3,1,2,1,2,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,21421,367,2
11A218,19,40045,1,1,0,1,3,1122,1,48,7,5,1,1,0,0,,0,,0,0,,2,7,60,1,1,,0,0,3,0,4,,7,,1,1,2,0,,,60,12,21122,367,2
11A218,19,40045,3,1,0,2,3,1122,2,38,6,3,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,21421,367,2
11A204,19,40048,2,1,0,1,3,1122,2,78,2,6,8,2,1,2,,0,,1,2,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,8295,368,2
11A204,19,40048,4,1,2,1,3,1122,2,43,3,3,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,7278,368,2
11A204,19,40048,1,1,0,1,3,1122,2,68,2,6,1,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,8295,368,2
12A204,19,40050,3,1,0,1,3,1122,2,74,2,6,1,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,8001,369,3
12A204,19,40050,2,1,0,2,3,1122,2,47,7,4,1,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,13158,369,3
12A204,19,40050,4,1,0,2,3,1122,2,33,4,2,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,33128,369,3
12B213,19,40053,1,1,0,1,3,1122,2,60,2,6,1,1,0,0,,0,,0,0,,2,5,30,1,1,,1,0,0,0,4,,6,,1,2,0,0,,,90,12,11841,370,3
